clade	species	ts	te
0	1	30	0
0	2	37	0
0	3	35	0
0	4	36	0
0	5	42	0
0	6	21	0
0	7	30	0
0	8	23	0
0	9	22	0
0	10	30	0
0	11	27	0
0	12	36	0
0	13	36	0
0	14	21	0
0	15	21	0
0	16	18	0
0	17	31	0
0	18	31	0
0	19	14	0
0	20	42	0
0	21	5	0
0	22	3	0
0	23	26	0
0	24	23	0
0	25	11	0
0	26	13	0
0	27	26	0
0	28	24	0
0	29	16	0
0	30	12	0
0	31	12	0
0	32	9	0
0	33	25	1
0	34	10	0
0	35	28	0
0	36	9	1
0	37	20	0
0	38	8	0
