clade	species	ts	te
0	21804	13	0
0	21805	18	5
0	21806	30	15
0	21807	33	1
0	21808	42	2
0	21809	30	6
0	21810	25	23
0	21811	31	2
0	21812	27	4
0	21813	26	18
0	21814	26	24
0	21815	13	1
0	21816	8	3
0	21817	4	0
0	21818	10	9
0	21819	4	0
0	21820	5	0
0	21821	26	14
0	21822	6	1
0	21823	26	4
0	21824	3	0
0	21825	7	2
0	21826	5	1
0	21827	5	1
0	21828	2	1
0	21829	14	4
0	21830	7	1
0	21831	7	4
0	21832	4	2
0	21833	2	1
0	21834	9	8
0	21835	9	8
0	21836	9	6
0	21837	14	13
0	21838	17	6
0	21839	6	2
0	21840	27	6
0	21841	17	15
0	21842	15	4
0	21843	17	9
0	21844	12	7
0	21845	12	2
0	21846	8	6
0	21847	17	9
0	21848	15	5
0	21849	11	8
0	21850	11	8
0	21851	5	4
0	21852	11	4
0	21853	9	1
0	21854	10	1
0	21855	5	1
0	21856	2	1
0	21857	9	2
0	21858	6	2
0	21859	7	6
0	21860	7	6
0	21861	7	6
0	21862	7	6
0	21863	7	6
0	21864	7	6
0	21865	31	10
0	21866	7	5
0	21867	15	2
0	21868	15	5
0	21869	10	8
0	21870	10	8
0	21871	11	8
0	21872	12	1
0	21873	9	8
0	21874	6	2
0	21875	4	1
0	21876	1	0
0	21877	33	4
0	21878	21	5
0	21879	30	0
0	21880	3	0
0	21881	1	0
0	21882	9	1
0	21883	8	3
0	21884	15	0
0	21885	34	7
0	21886	37	0
0	21887	7	4
0	21888	7	1
0	21889	3	0
0	21890	7	2
0	21891	16	7
0	21892	2	0
0	21893	4	3
0	21894	10	6
0	21895	4	0
0	21896	9	8
0	21897	18	16
0	21898	24	11
0	21899	1	0
0	21900	4	0
0	21901	2	0
0	21902	15	2
0	21903	15	2
0	21904	15	2
0	21905	5	1
0	21906	5	3
0	21907	6	4
0	21908	6	2
0	21909	6	2
0	21910	31	26
0	21911	6	4
0	21912	3	0
0	21913	7	3
0	21914	8	4
0	21915	5	2
0	21916	4	0
0	21917	15	10
0	21918	15	0
0	21919	5	1
0	21920	6	0
0	21921	3	1
0	21922	2	1
0	21923	7	3
0	21924	6	3
0	21925	6	3
0	21926	6	2
0	21927	7	5
0	21928	1	0
0	21929	3	2
0	21930	19	6
0	21931	4	1
0	21932	12	1
0	21933	1	0
0	21934	5	3
0	21935	10	1
0	21936	4	1
0	21937	6	5
0	21938	6	5
0	21939	6	4
0	21940	10	1
0	21941	22	9
0	21942	5	2
0	21943	15	0
0	21944	10	4
0	21945	10	1
0	21946	12	8
0	21947	20	5
0	21948	2	0
0	21949	5	1
0	21950	12	3
0	21951	20	3
0	21952	2	0
0	21953	13	3
0	21954	9	1
0	21955	15	7
0	21956	15	6
0	21957	6	1
0	21958	9	4
0	21959	1	0
0	21960	3	1
0	21961	2	1
0	21962	1	0
0	21963	6	3
0	21964	7	1
0	21965	24	1
0	21966	19	5
0	21967	8	0
0	21968	8	5
0	21969	10	4
0	21970	8	0
0	21971	8	6
0	21972	12	6
0	21973	4	2
0	21974	7	6
0	21975	12	3
0	21976	8	0
0	21977	7	1
0	21978	5	0
0	21979	6	2
0	21980	6	0
0	21981	3	2
0	21982	7	1
0	21983	12	1
0	21984	7	6
0	21985	12	2
0	21986	10	1
0	21987	7	0
0	21988	8	0
0	21989	9	0
0	21990	8	0
0	21991	7	6
0	21992	4	1
0	21993	6	2
0	21994	7	3
0	21995	7	3
0	21996	6	1
0	21997	2	1
0	21998	7	0
0	21999	7	0
0	22000	7	1
0	22001	6	1
0	22002	7	2
0	22003	5	1
0	22004	6	1
0	22005	6	1
0	22006	5	1
0	22007	6	0
0	22008	6	0
0	22009	2	1
0	22010	3	1
0	22011	4	0
0	22012	7	2
0	22013	21	12
0	22014	3	2
0	22015	2	0
0	22016	7	6
0	22017	5	2
0	22018	5	3
0	22019	16	14
0	22020	9	7
0	22021	6	5
0	22022	7	3
0	22023	9	1
0	22024	7	0
0	22025	17	14
0	22026	15	1
0	22027	16	1
0	22028	11	1
0	22029	9	1
0	22030	9	1
0	22031	15	1
0	22032	2	1
0	22033	15	1
0	22034	16	1
0	22035	14	1
0	22036	12	5
0	22037	16	1
0	22038	14	1
0	22039	7	5
0	22040	4	1
0	22041	20	13
0	22042	14	6
0	22043	19	5
0	22044	15	7
0	22045	9	1
0	22046	7	5
0	22047	12	0
0	22048	9	7
0	22049	9	3
0	22050	7	1
0	22051	9	6
0	22052	4	3
0	22053	7	1
0	22054	13	2
0	22055	13	9
0	22056	32	4
0	22057	32	4
0	22058	9	3
0	22059	6	1
0	22060	5	1
0	22061	6	1
0	22062	1	0
0	22063	4	1
0	22064	7	0
0	22065	23	15
0	22066	23	5
0	22067	28	4
0	22068	24	4
0	22069	6	1
0	22070	24	2
0	22071	26	19
0	22072	10	9
0	22073	3	2
0	22074	6	0
0	22075	4	0
0	22076	9	8
0	22077	13	6
0	22078	12	10
0	22079	30	25
0	22080	9	4
0	22081	25	9
0	22082	15	1
0	22083	10	3
0	22084	9	1
0	22085	3	2
0	22086	5	2
0	22087	11	2
0	22088	11	3
0	22089	5	2
0	22090	2	0
0	22091	1	0
0	22092	11	2
0	22093	14	3
0	22094	6	5
0	22095	1	0
0	22096	7	2
0	22097	20	7
0	22098	15	0
0	22099	11	9
0	22100	11	9
0	22101	11	9
0	22102	11	9
0	22103	9	3
0	22104	11	9
0	22105	5	3
0	22106	7	6
0	22107	8	2
0	22108	2	1
0	22109	10	6
0	22110	7	1
0	22111	33	9
0	22112	2	1
0	22113	16	3
0	22114	11	1
0	22115	25	17
0	22116	26	1
0	22117	26	12
0	22118	3	1
0	22119	7	1
0	22120	6	2
0	22121	5	3
0	22122	2	1
0	22123	3	1
0	22124	5	3
0	22125	1	0
0	22126	6	5
0	22127	19	18
0	22128	10	1
0	22129	10	5
0	22130	12	1
0	22131	10	0
0	22132	8	0
0	22133	9	1
0	22134	7	1
0	22135	7	0
0	22136	4	1
0	22137	4	3
0	22138	14	0
0	22139	14	3
0	22140	10	5
0	22141	15	0
0	22142	14	4
0	22143	11	2
0	22144	4	3
0	22145	5	0
0	22146	9	0
0	22147	10	1
0	22148	6	0
0	22149	33	6
0	22150	21	13
0	22151	13	2
0	22152	9	5
0	22153	9	8
0	22154	3	0
0	22155	26	4
0	22156	4	1
0	22157	4	1
0	22158	10	7
0	22159	21	5
0	22160	25	15
0	22161	25	1
0	22162	24	1
0	22163	21	3
0	22164	8	4
0	22165	9	3
0	22166	14	9
0	22167	5	1
0	22168	5	0
0	22169	7	2
0	22170	12	3
0	22171	6	1
0	22172	8	0
0	22173	12	3
0	22174	4	3
0	22175	12	3
0	22176	12	3
0	22177	12	3
0	22178	12	3
0	22179	12	3
0	22180	12	1
0	22181	4	0
0	22182	4	1
0	22183	4	1
0	22184	1	0
0	22185	13	2
0	22186	20	6
0	22187	6	5
0	22188	36	35
0	22189	26	22
0	22190	1	0
0	22191	3	0
0	22192	4	1
0	22193	11	4
0	22194	9	4
0	22195	6	1
0	22196	4	2
0	22197	5	3
0	22198	5	4
0	22199	4	1
0	22200	4	1
0	22201	12	0
0	22202	17	6
0	22203	12	0
0	22204	4	0
0	22205	9	4
0	22206	6	4
0	22207	7	5
0	22208	4	2
0	22209	7	6
0	22210	33	1
0	22211	18	0
0	22212	10	3
0	22213	5	3
0	22214	18	0
0	22215	11	0
0	22216	10	0
0	22217	4	0
0	22218	2	0
0	22219	6	1
0	22220	4	3
0	22221	21	2
0	22222	18	3
0	22223	21	19
0	22224	25	16
0	22225	13	3
0	22226	21	3
0	22227	17	3
0	22228	7	3
0	22229	4	3
0	22230	12	3
0	22231	7	3
0	22232	12	2
0	22233	7	2
0	22234	7	5
0	22235	4	1
0	22236	7	1
0	22237	8	2
0	22238	5	4
0	22239	5	1
0	22240	8	4
0	22241	16	2
0	22242	8	3
0	22243	24	4
0	22244	16	2
0	22245	17	1
0	22246	16	1
0	22247	15	1
0	22248	16	4
0	22249	3	2
0	22250	4	2
0	22251	3	2
0	22252	4	2
0	22253	3	2
0	22254	24	16
0	22255	24	16
0	22256	24	16
0	22257	20	15
0	22258	9	4
0	22259	6	1
0	22260	2	1
0	22261	14	13
0	22262	17	3
0	22263	25	19
0	22264	8	6
0	22265	9	2
0	22266	9	1
0	22267	6	5
0	22268	12	0
0	22269	8	0
0	22270	24	2
0	22271	7	2
0	22272	2	1
0	22273	5	1
0	22274	10	2
0	22275	14	0
0	22276	8	2
0	22277	5	2
0	22278	6	3
0	22279	33	20
0	22280	26	10
0	22281	25	1
0	22282	11	1
0	22283	6	1
0	22284	6	2
0	22285	10	6
0	22286	3	1
0	22287	7	1
0	22288	6	1
0	22289	10	3
0	22290	4	0
0	22291	9	2
0	22292	11	1
0	22293	8	2
0	22294	4	2
0	22295	11	2
0	22296	13	11
0	22297	13	6
0	22298	4	2
0	22299	2	1
0	22300	6	1
0	22301	10	6
0	22302	14	1
0	22303	10	6
0	22304	6	2
0	22305	6	1
0	22306	8	1
0	22307	24	10
0	22308	1	0
0	22309	1	0
0	22310	23	3
0	22311	23	16
0	22312	8	0
0	22313	4	3
0	22314	19	0
0	22315	8	6
0	22316	5	4
0	22317	11	8
0	22318	8	2
0	22319	5	3
0	22320	18	0
0	22321	9	5
0	22322	9	5
0	22323	3	1
0	22324	13	3
0	22325	13	2
0	22326	8	3
0	22327	7	2
0	22328	2	1
0	22329	8	6
0	22330	2	1
0	22331	9	1
0	22332	7	5
0	22333	4	2
0	22334	6	4
0	22335	4	1
0	22336	4	1
0	22337	1	0
0	22338	14	1
0	22339	6	1
0	22340	24	1
0	22341	19	18
0	22342	29	0
0	22343	24	2
0	22344	7	2
0	22345	18	2
0	22346	22	20
0	22347	18	0
0	22348	2	0
0	22349	20	6
0	22350	21	2
0	22351	17	0
0	22352	18	9
0	22353	12	1
0	22354	7	1
0	22355	9	2
0	22356	2	0
0	22357	9	0
0	22358	2	1
0	22359	12	0
0	22360	9	1
0	22361	8	0
0	22362	9	7
0	22363	9	0
0	22364	6	2
0	22365	7	1
0	22366	6	5
0	22367	6	1
0	22368	5	0
0	22369	3	1
0	22370	11	2
0	22371	11	5
0	22372	5	3
0	22373	17	2
0	22374	12	0
0	22375	13	1
0	22376	4	2
0	22377	10	1
0	22378	7	0
0	22379	1	0
0	22380	12	1
0	22381	12	2
0	22382	20	0
0	22383	15	7
0	22384	14	7
0	22385	5	4
0	22386	4	1
0	22387	14	2
0	22388	26	22
0	22389	28	5
0	22390	29	22
0	22391	29	22
0	22392	5	3
0	22393	14	10
0	22394	16	13
0	22395	4	1
0	22396	6	1
0	22397	15	1
0	22398	5	2
0	22399	25	24
0	22400	34	1
0	22401	34	15
0	22402	15	0
0	22403	5	0
0	22404	8	4
0	22405	6	1
0	22406	2	1
0	22407	4	1
0	22408	6	1
0	22409	4	0
0	22410	3	0
0	22411	8	5
0	22412	7	1
0	22413	6	4
0	22414	5	4
0	22415	9	4
0	22416	6	2
0	22417	5	2
0	22418	17	0
0	22419	14	0
0	22420	7	5
0	22421	4	0
0	22422	3	1
0	22423	6	2
0	22424	8	2
0	22425	2	1
0	22426	6	2
0	22427	2	1
0	22428	6	1
0	22429	4	1
0	22430	6	1
0	22431	7	6
0	22432	12	1
0	22433	7	2
0	22434	10	0
0	22435	7	1
0	22436	7	2
0	22437	14	10
0	22438	16	15
0	22439	2	1
0	22440	16	8
0	22441	8	5
0	22442	8	1
0	22443	8	2
0	22444	5	2
0	22445	8	5
0	22446	5	1
0	22447	9	2
0	22448	9	6
0	22449	4	0
0	22450	4	2
0	22451	29	1
0	22452	9	1
0	22453	4	1
0	22454	6	1
0	22455	10	5
0	22456	9	2
0	22457	10	2
0	22458	6	2
0	22459	4	3
0	22460	7	6
0	22461	6	2
0	22462	3	1
0	22463	5	1
0	22464	9	2
0	22465	23	2
0	22466	6	1
0	22467	3	1
0	22468	2	1
0	22469	6	2
0	22470	3	2
0	22471	7	1
0	22472	6	3
0	22473	7	1
0	22474	8	4
0	22475	6	0
0	22476	9	8
0	22477	34	31
0	22478	3	1
0	22479	3	2
0	22480	9	0
0	22481	6	1
0	22482	13	5
0	22483	7	5
0	22484	11	1
0	22485	6	0
0	22486	4	0
0	22487	4	3
0	22488	1	0
0	22489	11	3
0	22490	4	3
0	22491	5	0
0	22492	36	1
0	22493	26	24
0	22494	36	1
0	22495	11	1
0	22496	12	2
0	22497	18	2
0	22498	6	0
0	22499	4	1
0	22500	5	2
0	22501	10	1
0	22502	13	4
0	22503	7	2
0	22504	7	3
0	22505	8	0
0	22506	5	3
0	22507	3	0
0	22508	8	1
0	22509	3	1
0	22510	9	1
0	22511	21	0
0	22512	10	1
0	22513	24	2
0	22514	2	1
0	22515	5	1
0	22516	2	0
0	22517	15	7
0	22518	33	21
0	22519	19	2
0	22520	7	4
0	22521	33	6
0	22522	20	14
0	22523	9	2
0	22524	7	5
0	22525	16	15
0	22526	8	6
0	22527	2	0
0	22528	13	8
0	22529	1	0
0	22530	12	5
0	22531	26	1
0	22532	17	11
0	22533	15	6
0	22534	4	0
0	22535	10	6
0	22536	8	5
0	22537	5	1
0	22538	5	2
0	22539	5	4
0	22540	5	4
0	22541	4	1
0	22542	22	1
0	22543	10	4
0	22544	19	3
0	22545	26	3
0	22546	3	1
0	22547	3	0
0	22548	14	2
0	22549	34	1
0	22550	9	0
0	22551	3	1
0	22552	18	1
0	22553	3	1
0	22554	18	1
0	22555	35	1
0	22556	34	1
0	22557	30	2
0	22558	5	2
0	22559	8	1
0	22560	18	2
0	22561	9	1
0	22562	35	1
0	22563	30	1
0	22564	31	2
0	22565	26	25
0	22566	5	1
0	22567	23	6
0	22568	6	3
0	22569	11	10
0	22570	13	9
0	22571	16	7
0	22572	5	1
0	22573	8	5
0	22574	7	6
0	22575	13	8
0	22576	35	21
0	22577	11	5
0	22578	14	8
0	22579	14	9
0	22580	12	8
0	22581	1	0
0	22582	13	12
0	22583	25	4
0	22584	3	1
0	22585	6	4
0	22586	14	2
0	22587	4	1
0	22588	2	1
0	22589	2	1
0	22590	30	6
0	22591	13	6
0	22592	6	4
0	22593	31	6
0	22594	9	2
0	22595	7	6
0	22596	8	3
0	22597	7	6
0	22598	15	1
0	22599	4	2
0	22600	4	3
0	22601	11	4
0	22602	4	1
0	22603	5	1
0	22604	4	1
0	22605	4	2
0	22606	1	0
0	22607	7	6
0	22608	3	2
0	22609	2	1
0	22610	11	1
0	22611	9	5
0	22612	7	2
0	22613	5	1
0	22614	10	3
0	22615	10	0
0	22616	7	3
0	22617	8	0
0	22618	15	3
0	22619	6	1
0	22620	5	0
0	22621	2	0
0	22622	9	6
0	22623	5	0
0	22624	8	1
0	22625	35	0
0	22626	35	3
0	22627	13	3
0	22628	17	6
0	22629	6	3
0	22630	6	0
0	22631	7	2
0	22632	4	0
0	22633	4	0
0	22634	2	0
0	22635	3	1
0	22636	21	1
0	22637	24	3
0	22638	36	7
0	22639	22	6
0	22640	8	7
0	22641	6	5
0	22642	14	1
0	22643	5	0
0	22644	15	5
0	22645	9	6
0	22646	7	6
0	22647	6	1
0	22648	6	0
0	22649	16	3
0	22650	3	2
0	22651	4	3
0	22652	9	5
0	22653	6	3
0	22654	6	0
0	22655	6	2
0	22656	5	2
0	22657	5	2
0	22658	4	1
0	22659	20	15
0	22660	10	6
0	22661	6	1
0	22662	6	3
0	22663	10	6
0	22664	9	0
0	22665	13	3
0	22666	7	0
0	22667	8	3
0	22668	14	3
0	22669	8	5
0	22670	8	5
0	22671	7	3
0	22672	7	6
0	22673	19	5
0	22674	7	2
0	22675	2	1
0	22676	3	0
0	22677	35	5
0	22678	8	1
0	22679	16	1
0	22680	20	1
0	22681	11	0
0	22682	9	3
0	22683	9	0
0	22684	9	2
0	22685	3	1
0	22686	3	1
0	22687	3	2
0	22688	8	0
0	22689	6	1
0	22690	12	2
0	22691	4	1
0	22692	1	0
0	22693	8	1
0	22694	5	1
0	22695	8	3
0	22696	17	4
0	22697	6	1
0	22698	8	5
0	22699	15	14
0	22700	8	7
0	22701	8	7
0	22702	6	1
0	22703	8	2
0	22704	27	6
0	22705	15	1
0	22706	27	15
0	22707	26	8
0	22708	23	0
0	22709	10	6
0	22710	12	3
0	22711	13	4
0	22712	21	4
0	22713	8	5
0	22714	3	1
0	22715	8	5
0	22716	9	7
0	22717	14	5
0	22718	14	4
0	22719	16	5
0	22720	13	2
0	22721	7	1
0	22722	14	5
0	22723	14	7
0	22724	6	4
0	22725	2	0
0	22726	2	1
0	22727	14	11
0	22728	18	16
0	22729	4	3
0	22730	6	5
0	22731	4	0
0	22732	6	2
0	22733	2	1
0	22734	2	1
0	22735	6	1
0	22736	2	1
0	22737	5	0
0	22738	7	5
0	22739	11	5
0	22740	7	4
0	22741	2	1
0	22742	2	1
0	22743	7	1
0	22744	25	21
0	22745	17	5
0	22746	13	12
0	22747	15	4
0	22748	5	4
0	22749	11	4
0	22750	3	1
0	22751	9	1
0	22752	7	2
0	22753	8	1
0	22754	2	0
0	22755	2	0
0	22756	1	0
0	22757	34	15
0	22758	12	2
0	22759	6	2
0	22760	8	1
0	22761	6	3
0	22762	6	3
0	22763	9	8
0	22764	16	9
0	22765	6	3
0	22766	2	1
0	22767	6	3
0	22768	17	11
0	22769	20	4
0	22770	22	13
0	22771	17	4
0	22772	4	3
0	22773	9	1
0	22774	3	2
0	22775	7	5
0	22776	21	1
0	22777	6	0
0	22778	14	6
0	22779	1	0
0	22780	30	7
0	22781	8	5
0	22782	15	3
0	22783	3	2
0	22784	11	9
0	22785	7	5
0	22786	16	5
0	22787	4	3
0	22788	33	15
0	22789	8	1
0	22790	8	3
0	22791	4	3
0	22792	8	6
0	22793	18	16
0	22794	5	2
0	22795	9	7
0	22796	10	1
0	22797	10	1
0	22798	6	2
0	22799	33	6
0	22800	2	1
0	22801	15	2
0	22802	32	6
0	22803	13	3
0	22804	12	2
0	22805	30	0
0	22806	24	2
0	22807	9	0
0	22808	7	0
0	22809	25	24
0	22810	19	2
0	22811	11	0
0	22812	9	8
0	22813	3	2
0	22814	16	2
0	22815	11	6
0	22816	4	1
0	22817	5	1
0	22818	5	0
0	22819	5	0
0	22820	9	1
0	22821	3	1
0	22822	3	2
0	22823	7	1
0	22824	30	1
0	22825	20	9
0	22826	7	5
0	22827	7	0
0	22828	4	0
0	22829	10	5
0	22830	22	3
0	22831	24	5
0	22832	24	4
0	22833	24	4
0	22834	1	0
0	22835	22	7
0	22836	3	2
0	22837	14	2
0	22838	10	2
0	22839	6	4
0	22840	13	2
0	22841	2	1
0	22842	11	3
0	22843	1	0
0	22844	7	2
0	22845	7	2
0	22846	4	2
0	22847	7	2
0	22848	7	2
0	22849	2	1
0	22850	12	1
0	22851	12	3
0	22852	13	8
0	22853	16	5
0	22854	16	8
0	22855	8	4
0	22856	15	3
0	22857	15	0
0	22858	24	1
0	22859	12	0
0	22860	10	0
0	22861	15	3
0	22862	5	1
0	22863	21	1
0	22864	10	3
0	22865	6	0
0	22866	2	0
0	22867	1	0
0	22868	6	0
0	22869	3	0
0	22870	1	0
0	22871	6	1
0	22872	34	19
0	22873	13	4
0	22874	25	13
0	22875	18	1
0	22876	15	0
0	22877	8	3
0	22878	3	2
0	22879	9	3
0	22880	26	7
0	22881	26	18
0	22882	24	2
0	22883	19	1
0	22884	7	3
0	22885	23	2
0	22886	13	1
0	22887	19	1
0	22888	3	1
0	22889	7	1
0	22890	9	1
0	22891	13	3
0	22892	19	2
0	22893	3	0
0	22894	2	1
0	22895	14	2
0	22896	11	3
0	22897	13	11
0	22898	13	11
0	22899	22	21
0	22900	11	2
0	22901	23	5
0	22902	14	4
0	22903	5	4
0	22904	4	3
0	22905	3	2
0	22906	20	5
0	22907	11	1
0	22908	7	6
0	22909	11	9
0	22910	5	1
0	22911	7	2
0	22912	2	1
0	22913	14	9
0	22914	18	4
0	22915	6	2
0	22916	19	5
0	22917	10	5
0	22918	8	5
0	22919	9	2
0	22920	10	1
0	22921	3	1
0	22922	25	3
0	22923	5	4
0	22924	5	3
0	22925	4	3
0	22926	30	2
0	22927	7	0
0	22928	9	5
0	22929	20	4
0	22930	14	1
0	22931	13	0
0	22932	6	1
0	22933	3	1
0	22934	20	1
0	22935	6	1
0	22936	6	4
0	22937	18	7
0	22938	3	2
0	22939	10	9
0	22940	14	4
0	22941	6	3
0	22942	5	1
0	22943	11	6
0	22944	8	6
0	22945	31	3
0	22946	13	3
0	22947	17	1
0	22948	14	4
0	22949	17	14
0	22950	20	1
0	22951	32	14
0	22952	20	12
0	22953	25	11
0	22954	30	1
0	22955	25	8
0	22956	3	0
0	22957	10	4
0	22958	6	2
0	22959	4	0
0	22960	23	0
0	22961	21	2
0	22962	14	6
0	22963	6	3
0	22964	26	0
0	22965	7	1
0	22966	33	3
0	22967	10	5
0	22968	14	1
0	22969	2	0
0	22970	4	2
0	22971	2	1
0	22972	3	0
0	22973	14	1
0	22974	8	6
0	22975	5	1
0	22976	7	2
0	22977	15	4
0	22978	3	1
0	22979	16	0
0	22980	12	11
0	22981	6	2
0	22982	8	5
0	22983	5	2
0	22984	10	3
0	22985	8	3
0	22986	12	4
0	22987	5	2
0	22988	7	5
0	22989	9	0
0	22990	5	2
0	22991	12	3
0	22992	14	1
0	22993	15	9
0	22994	15	9
0	22995	10	7
0	22996	31	25
0	22997	12	10
0	22998	2	0
0	22999	8	3
0	23000	8	2
0	23001	8	2
0	23002	32	20
0	23003	21	19
0	23004	7	6
0	23005	4	1
0	23006	3	0
0	23007	13	8
0	23008	28	12
0	23009	12	2
0	23010	3	2
0	23011	4	1
0	23012	10	4
0	23013	5	4
0	23014	20	4
0	23015	4	2
0	23016	8	4
0	23017	6	2
0	23018	5	2
0	23019	11	0
0	23020	3	1
0	23021	4	0
0	23022	7	4
0	23023	9	1
0	23024	4	3
0	23025	6	1
0	23026	25	0
0	23027	6	2
0	23028	31	0
0	23029	8	6
0	23030	22	13
0	23031	11	7
0	23032	7	0
0	23033	17	1
0	23034	10	1
0	23035	8	2
0	23036	5	1
0	23037	12	8
0	23038	10	1
0	23039	6	1
0	23040	9	7
0	23041	13	4
0	23042	13	4
0	23043	7	0
0	23044	2	0
0	23045	6	3
0	23046	7	0
0	23047	8	3
0	23048	6	2
0	23049	8	6
0	23050	6	1
0	23051	5	0
0	23052	22	3
0	23053	7	0
0	23054	6	5
0	23055	23	0
0	23056	17	3
0	23057	17	6
0	23058	10	7
0	23059	7	3
0	23060	5	2
0	23061	29	6
0	23062	11	6
0	23063	8	3
0	23064	8	3
0	23065	29	5
0	23066	29	0
0	23067	8	1
0	23068	19	3
0	23069	8	5
0	23070	7	1
0	23071	12	7
0	23072	10	5
0	23073	8	5
0	23074	6	0
0	23075	5	3
0	23076	16	15
0	23077	11	8
0	23078	27	4
0	23079	31	2
0	23080	27	0
0	23081	2	1
0	23082	7	2
0	23083	7	3
0	23084	19	18
0	23085	8	5
0	23086	8	7
0	23087	15	2
0	23088	6	2
0	23089	3	0
0	23090	10	6
0	23091	4	2
0	23092	11	1
0	23093	7	1
0	23094	4	2
0	23095	4	2
0	23096	4	2
0	23097	6	1
0	23098	6	1
0	23099	16	5
0	23100	5	2
0	23101	3	2
0	23102	3	1
0	23103	7	0
0	23104	7	2
0	23105	4	0
0	23106	3	2
0	23107	5	0
0	23108	3	0
0	23109	5	3
0	23110	22	0
0	23111	18	13
0	23112	8	2
0	23113	7	2
0	23114	7	1
0	23115	30	0
0	23116	29	13
0	23117	23	21
0	23118	7	4
0	23119	6	2
0	23120	5	2
0	23121	24	3
0	23122	2	1
0	23123	26	0
0	23124	21	2
0	23125	10	2
0	23126	14	2
0	23127	19	5
0	23128	19	1
0	23129	12	1
0	23130	12	9
0	23131	18	5
0	23132	18	5
0	23133	18	5
0	23134	9	5
0	23135	19	7
0	23136	16	4
0	23137	17	1
0	23138	7	5
0	23139	35	5
0	23140	20	17
0	23141	12	9
0	23142	9	7
0	23143	20	17
0	23144	9	1
0	23145	15	3
0	23146	12	5
0	23147	8	2
0	23148	12	5
0	23149	6	5
0	23150	18	13
0	23151	30	5
0	23152	5	4
0	23153	30	0
0	23154	17	0
0	23155	7	2
0	23156	25	4
0	23157	7	0
0	23158	14	4
0	23159	17	12
0	23160	12	10
0	23161	6	1
0	23162	30	3
0	23163	26	0
0	23164	19	0
0	23165	6	5
0	23166	3	2
0	23167	10	1
0	23168	33	1
0	23169	26	0
0	23170	9	5
0	23171	24	5
0	23172	11	3
0	23173	26	3
0	23174	19	9
0	23175	24	4
0	23176	6	3
0	23177	2	0
0	23178	6	1
0	23179	4	1
0	23180	9	2
0	23181	3	1
0	23182	22	1
0	23183	27	4
0	23184	8	4
0	23185	7	1
0	23186	10	2
0	23187	16	4
0	23188	6	1
0	23189	13	4
0	23190	2	0
0	23191	9	6
0	23192	37	0
0	23193	33	2
0	23194	7	0
0	23195	35	3
0	23196	22	1
0	23197	34	2
0	23198	3	1
0	23199	15	2
0	23200	16	2
0	23201	14	6
0	23202	22	11
0	23203	6	1
0	23204	14	1
0	23205	34	1
0	23206	16	2
0	23207	23	1
0	23208	14	1
0	23209	23	1
0	23210	6	0
0	23211	12	0
0	23212	11	2
0	23213	7	6
0	23214	5	3
0	23215	5	0
0	23216	4	0
0	23217	2	0
0	23218	26	0
0	23219	10	1
0	23220	18	7
0	23221	6	2
0	23222	31	17
0	23223	6	3
0	23224	6	5
0	23225	6	0
0	23226	6	1
0	23227	5	2
0	23228	6	2
0	23229	5	0
0	23230	6	2
0	23231	8	0
0	23232	5	0
0	23233	5	2
0	23234	12	1
0	23235	3	1
0	23236	23	1
0	23237	3	2
0	23238	6	3
0	23239	3	0
0	23240	11	9
0	23241	7	2
0	23242	5	1
0	23243	21	0
0	23244	14	13
0	23245	14	13
0	23246	5	2
0	23247	8	7
0	23248	12	0
0	23249	6	3
0	23250	8	5
0	23251	12	1
0	23252	8	3
0	23253	5	0
0	23254	7	3
0	23255	7	0
0	23256	9	0
0	23257	6	0
0	23258	8	3
0	23259	17	3
0	23260	17	3
0	23261	17	3
0	23262	16	3
0	23263	8	2
0	23264	5	0
0	23265	5	3
0	23266	12	8
0	23267	10	0
0	23268	5	3
0	23269	4	3
0	23270	3	2
0	23271	16	15
0	23272	16	2
0	23273	16	2
0	23274	14	7
0	23275	9	2
0	23276	12	0
0	23277	4	2
0	23278	6	2
0	23279	2	1
0	23280	4	3
0	23281	24	2
0	23282	26	1
0	23283	22	14
0	23284	22	17
0	23285	10	4
0	23286	17	8
0	23287	17	12
0	23288	17	1
0	23289	7	2
0	23290	12	0
0	23291	7	1
0	23292	10	4
0	23293	8	0
0	23294	6	1
0	23295	7	0
0	23296	5	0
0	23297	5	4
0	23298	4	1
0	23299	4	0
0	23300	21	8
0	23301	5	1
0	23302	27	8
0	23303	27	20
0	23304	27	6
0	23305	12	0
0	23306	5	2
0	23307	24	3
0	23308	16	4
0	23309	6	4
0	23310	16	9
0	23311	13	4
0	23312	2	0
0	23313	6	4
0	23314	5	4
0	23315	12	10
0	23316	17	9
0	23317	37	9
0	23318	5	4
0	23319	2	1
0	23320	10	1
0	23321	3	1
0	23322	10	1
0	23323	8	1
0	23324	10	1
0	23325	1	0
0	23326	6	0
0	23327	3	0
0	23328	12	1
0	23329	12	5
0	23330	11	2
0	23331	7	5
0	23332	4	1
0	23333	4	0
0	23334	4	2
0	23335	14	2
0	23336	3	1
0	23337	5	2
0	23338	5	2
0	23339	12	9
0	23340	22	1
0	23341	3	2
0	23342	23	4
0	23343	7	1
0	23344	3	1
0	23345	2	1
0	23346	2	1
0	23347	2	0
0	23348	1	0
0	23349	22	2
0	23350	8	1
0	23351	11	0
0	23352	12	0
0	23353	5	1
0	23354	4	1
0	23355	4	3
0	23356	8	3
0	23357	3	2
